date,precipitation_mm,rain_mm,precipitation_hours,max_wind_speed_kmh,location_name,latitude,longitude,state
2025-04-06,0.1,0.1,1.0,13.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-07,0.2,0.2,2.0,15.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-08,0.0,0.0,0.0,16.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-09,0.0,0.0,0.0,16.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-10,0.5,0.5,1.0,15.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-11,0.0,0.0,0.0,14.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-12,0.0,0.0,0.0,14.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-13,2.3,2.3,1.0,12.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-14,0.1,0.1,1.0,14.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-15,2.9,2.9,2.0,16.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-16,2.0,2.0,7.0,17.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-17,4.2,4.2,3.0,18.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-18,0.0,0.0,0.0,20.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-19,0.0,0.0,0.0,17.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-20,0.0,0.0,0.0,20.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-21,0.2,0.2,2.0,18.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-22,0.0,0.0,0.0,17.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-23,0.0,0.0,0.0,18.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-24,0.0,0.0,0.0,19.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-25,0.4,0.4,4.0,19.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-26,0.4,0.4,3.0,19.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-27,0.2,0.2,2.0,17.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-28,0.3,0.3,3.0,16.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-29,0.5,0.5,4.0,18.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-04-30,0.0,0.0,0.0,17.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-01,1.2,1.2,2.0,18.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-02,0.4,0.4,2.0,18.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-03,0.5,0.5,1.0,19.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-04,1.0,1.0,2.0,16.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-05,0.0,0.0,0.0,18.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-06,0.0,0.0,0.0,17.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-07,0.6,0.6,1.0,15.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-08,9.6,9.6,4.0,14.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-09,0.2,0.2,1.0,15.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-10,1.4,1.4,3.0,15.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-11,0.1,0.1,1.0,14.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-12,0.1,0.1,1.0,14.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-13,0.0,0.0,0.0,16.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-14,0.0,0.0,0.0,15.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-15,0.5,0.5,1.0,14.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-16,2.9,2.9,6.0,16.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-17,2.4,2.4,4.0,13.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-18,12.4,12.4,5.0,14.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-19,21.1,21.1,21.0,10.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-20,2.7,2.7,12.0,12.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-21,0.8,0.8,1.0,10.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-22,0.3,0.3,2.0,14.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-23,6.1,6.1,6.0,17.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-24,0.2,0.2,1.0,17.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-25,0.0,0.0,0.0,16.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-26,0.5,0.5,3.0,22.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-27,0.0,0.0,0.0,25.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-28,3.6,3.6,6.0,24.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-29,2.1,2.1,4.0,26.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-30,9.6,9.6,6.0,17.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-05-31,0.0,0.0,0.0,13.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-01,0.0,0.0,0.0,16.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-02,0.3,0.3,3.0,17.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-03,1.4,1.4,4.0,18.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-04,2.3,2.3,4.0,15.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-05,0.3,0.3,2.0,15.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-06,1.6,1.6,6.0,13.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-07,1.0,1.0,1.0,13.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-08,2.3,2.3,2.0,12.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-09,6.2,6.2,3.0,14.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-10,0.3,0.3,2.0,15.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-11,7.8,7.8,5.0,16.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-12,3.0,3.0,6.0,19.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-13,3.6,3.6,5.0,16.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-14,2.5,2.5,6.0,17.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-15,0.0,0.0,0.0,19.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-16,0.0,0.0,0.0,24.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-17,0.2,0.2,1.0,18.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-18,0.3,0.3,2.0,20.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-19,0.5,0.5,2.0,19.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-20,0.6,0.6,3.0,17.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-21,0.5,0.5,2.0,14.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-22,1.6,1.6,1.0,15.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-23,0.0,0.0,0.0,18.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-24,0.1,0.1,1.0,23.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-25,0.5,0.5,2.0,21.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-26,0.5,0.5,3.0,18.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-27,0.3,0.3,1.0,16.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-28,0.5,0.5,1.0,15.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-29,0.9,0.9,2.0,18.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-06-30,0.3,0.3,3.0,18.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-01,1.1,1.1,3.0,14.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-02,1.3,1.3,3.0,15.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-03,0.0,0.0,0.0,15.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-04,0.1,0.1,1.0,16.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-05,2.7,2.7,4.0,17.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-06,2.2,2.2,4.0,21.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-07,0.1,0.1,1.0,20.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-08,1.3,1.3,7.0,22.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-09,2.5,2.5,5.0,12.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-10,1.2,1.2,8.0,18.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-11,5.9,5.9,4.0,15.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-12,22.1,22.1,2.0,20.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-13,0.8,0.8,3.0,13.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-14,5.2,5.2,4.0,19.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-15,1.8,1.8,2.0,14.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-16,16.2,16.2,7.0,16.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-17,4.4,4.4,12.0,16.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-18,9.2,9.2,11.0,14.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-19,7.0,7.0,9.0,16.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-20,0.2,0.2,1.0,14.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-21,2.5,2.5,11.0,12.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-22,1.1,1.1,3.0,19.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-23,3.8,3.8,8.0,18.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-24,2.6,2.6,7.0,18.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-25,1.3,1.3,5.0,20.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-26,1.1,1.1,3.0,19.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-27,0.1,0.1,1.0,24.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-28,0.0,0.0,0.0,20.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-29,0.0,0.0,0.0,22.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-30,0.5,0.5,2.0,15.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-07-31,2.0,2.0,5.0,12.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-01,0.3,0.3,3.0,14.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-02,0.3,0.3,3.0,17.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-03,3.8,3.8,5.0,14.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-04,21.3,21.3,14.0,12.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-05,4.0,4.0,6.0,12.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-06,2.1,2.1,6.0,11.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-07,8.7,8.7,7.0,13.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-08,23.1,23.1,11.0,13.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-09,8.0,8.0,7.0,12.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-10,9.6,9.6,10.0,13.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-11,10.0,10.0,6.0,14.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-12,31.6,31.6,11.0,14.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-13,2.0,2.0,11.0,15.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-14,3.5,3.5,2.0,15.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-15,2.2,2.2,6.0,16.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-16,3.2,3.2,13.0,14.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-17,12.1,12.1,18.0,15.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-18,3.0,3.0,10.0,16.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-19,0.5,0.5,3.0,15.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-20,0.0,0.0,0.0,16.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-21,0.1,0.1,1.0,12.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-22,6.4,6.4,10.0,16.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-23,25.8,25.8,11.0,21.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-24,0.2,0.2,2.0,11.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-25,0.0,0.0,0.0,12.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-26,0.0,0.0,0.0,14.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-27,23.0,23.0,6.0,15.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-28,13.4,13.4,5.0,14.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-29,0.9,0.9,5.0,15.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-30,22.2,22.2,8.0,14.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-08-31,11.2,11.2,5.0,15.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-01,4.2,4.2,10.0,15.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-02,10.4,10.4,4.0,17.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-03,12.9,12.9,3.0,21.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-04,3.0,3.0,5.0,20.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-05,0.7,0.7,4.0,16.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-06,0.5,0.5,1.0,11.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-07,1.7,1.7,4.0,12.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-08,2.5,2.5,6.0,14.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-09,1.6,1.6,7.0,11.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-10,4.0,4.0,3.0,13.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-11,8.6,8.6,6.0,16.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-12,0.6,0.6,4.0,11.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-13,0.7,0.7,5.0,16.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-14,31.6,31.6,11.0,12.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-15,5.1,5.1,1.0,13.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-16,17.3,17.3,10.0,12.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-17,15.9,15.9,8.0,12.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-18,6.2,6.2,5.0,12.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-19,3.0,3.0,7.0,14.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-20,5.5,5.5,10.0,15.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-21,0.7,0.7,5.0,10.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-22,3.4,3.4,2.0,13.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-23,5.4,5.4,4.0,16.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-24,3.5,3.5,5.0,19.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-25,0.2,0.2,2.0,16.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-26,0.1,0.1,1.0,19.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-27,12.0,12.0,5.0,20.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-28,23.6,23.6,4.0,14.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-29,4.2,4.2,6.0,14.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-09-30,0.0,0.0,0.0,14.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-01,0.3,0.3,2.0,13.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-02,0.2,0.2,2.0,13.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-03,0.6,0.6,3.0,14.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-04,7.1,7.1,7.0,21.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-05,12.4,12.4,6.0,12.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-06,10.7,10.7,4.0,12.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-07,7.8,7.8,8.0,8.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-08,1.4,1.4,5.0,12.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-09,10.3,10.3,8.0,10.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-10,0.4,0.4,3.0,11.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-11,2.6,2.6,6.0,14.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-12,1.8,1.8,9.0,11.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-13,10.2,10.2,14.0,12.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-14,9.9,9.9,10.0,12.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-15,35.3,35.3,21.0,18.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-16,20.7,20.7,23.0,14.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-17,13.7,13.7,23.0,13.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-18,27.5,27.5,20.0,8.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-19,7.8,7.8,14.0,9.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-20,23.2,23.2,20.0,13.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-21,28.9,28.9,23.0,18.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-22,38.5,38.5,22.0,21.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-23,17.1,17.1,13.0,11.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-24,6.2,6.2,12.0,9.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-25,18.4,18.4,11.0,11.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-26,0.9,0.9,5.0,10.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-27,44.9,44.9,21.0,26.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-28,51.4,51.4,21.0,30.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-29,0.0,0.0,0.0,17.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-30,0.1,0.1,1.0,12.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-10-31,0.0,0.0,0.0,12.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-01,0.6,0.6,2.0,11.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-02,5.0,5.0,5.0,12.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-03,8.0,8.0,5.0,20.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-04,18.5,18.5,4.0,12.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-05,3.1,3.1,6.0,12.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-06,0.9,0.9,4.0,8.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-07,4.5,4.5,5.0,11.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-08,0.9,0.9,3.0,16.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-09,0.4,0.4,4.0,16.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-10,1.1,1.1,9.0,15.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-11,1.3,1.3,7.0,15.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-12,0.2,0.2,2.0,17.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-13,0.7,0.7,6.0,17.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-14,0.0,0.0,0.0,21.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-15,0.2,0.2,2.0,19.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-16,0.7,0.7,5.0,24.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-17,27.5,27.5,24.0,23.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-18,11.5,11.5,22.0,16.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-19,0.7,0.7,7.0,20.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-20,0.3,0.3,3.0,19.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-21,6.8,6.8,23.0,15.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-22,11.5,11.5,18.0,20.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-23,11.8,11.8,20.0,16.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-24,4.4,4.4,12.0,18.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-25,0.8,0.8,6.0,20.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-26,0.5,0.5,4.0,19.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-27,0.0,0.0,0.0,24.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-28,0.6,0.6,1.0,23.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-29,22.3,22.3,19.0,28.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-11-30,73.1,73.1,24.0,29.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-01,90.0,90.0,24.0,36.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-02,142.3,142.3,24.0,27.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-03,72.7,72.7,24.0,19.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-04,17.5,17.5,19.0,14.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-05,1.0,1.0,9.0,22.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-06,1.0,1.0,9.0,18.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-07,1.3,1.3,4.0,20.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-08,0.2,0.2,2.0,19.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-09,0.5,0.5,4.0,20.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-10,0.0,0.0,0.0,20.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-11,0.0,0.0,0.0,20.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-12,0.0,0.0,0.0,19.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-13,0.0,0.0,0.0,15.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-14,0.0,0.0,0.0,16.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-15,0.0,0.0,0.0,18.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-16,4.3,4.3,16.0,19.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-17,1.9,1.9,9.0,21.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-18,0.4,0.4,4.0,17.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-19,0.0,0.0,0.0,12.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-20,0.1,0.1,1.0,12.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-21,0.2,0.2,2.0,15.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-22,0.0,0.0,0.0,16.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-23,0.0,0.0,0.0,15.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
2025-12-24,0.1,0.1,1.0,14.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu
