osm_id,name,facility_type,latitude,longitude,state,source
1470789493,Mettupalayam GH,hospital,11.3047109,76.9364387,Tamil Nadu,OpenStreetMap
1470793341,Balasubramaniam Vengudi Hospital,hospital,12.8307101,79.7035972,Tamil Nadu,OpenStreetMap
1470835849,Hindustan Hospital,hospital,11.2816017,76.9462511,Tamil Nadu,OpenStreetMap
1470856116,Facility_1470856116,substation,12.9362606,77.6237622,Tamil Nadu,OpenStreetMap
1470942537,K.R. Hospital,hospital,11.1564875,76.944041,Tamil Nadu,OpenStreetMap
1470953869,Kalpaviruksha Ayurvedic Hospital,hospital,11.1293552,76.9351656,Tamil Nadu,OpenStreetMap
1471128628,Pristine Health care,hospital,12.9382768,77.6186753,Tamil Nadu,OpenStreetMap
1471719697,Prerana Dental Clinic,hospital,12.9186845,77.630774,Tamil Nadu,OpenStreetMap
1471720698,Mamtha Health Center,hospital,12.9180492,77.6318764,Tamil Nadu,OpenStreetMap
1471737564,Suprabha Hospital,hospital,13.0079383,77.5469059,Tamil Nadu,OpenStreetMap
1471738635,Sangolli Nursing Home,hospital,13.0083564,77.5469273,Tamil Nadu,OpenStreetMap
1471781028,Diacon Hospital,hospital,13.0037682,77.5498337,Tamil Nadu,OpenStreetMap
1471781362,Nelamangala Police station,police,13.0996883,77.3910797,Tamil Nadu,OpenStreetMap
1471781389,Nelamangala General Hospital,hospital,13.0987847,77.3912296,Tamil Nadu,OpenStreetMap
1471806291,"Nair's Hospital , Kochi",hospital,9.9502203,76.3179964,Tamil Nadu,OpenStreetMap
1471836954,Nelamangala Rural Police station,police,13.0958954,77.4036456,Tamil Nadu,OpenStreetMap
1471854713,C-3 Saibaba Colony Police Station,police,11.0266348,76.9515967,Tamil Nadu,OpenStreetMap
1472015890,Agarwal Eye Hospital,hospital,12.9273417,77.6221301,Tamil Nadu,OpenStreetMap
1472037865,Sri Sapthagiri Clinic,hospital,12.8736928,77.6449626,Tamil Nadu,OpenStreetMap
1472111625,Sagar Dental Clinic,hospital,12.9169725,77.6300572,Tamil Nadu,OpenStreetMap
1472112511,P.S. Mission Hospital,hospital,9.9377796,76.3227155,Tamil Nadu,OpenStreetMap
1472148626,Dr. Joys Hospital,hospital,9.9585788,76.3192419,Tamil Nadu,OpenStreetMap
1472192499,Sai Shraddha Hospitality,hospital,11.0254581,76.9726262,Tamil Nadu,OpenStreetMap
1472211318,Vega ENT Hospitals,hospital,11.0144183,76.9437894,Tamil Nadu,OpenStreetMap
1472211741,Sitalakshmi Hospital,hospital,11.0142906,76.9449521,Tamil Nadu,OpenStreetMap
1472212062,Manonmani Hospital,hospital,11.0147975,76.9475002,Tamil Nadu,OpenStreetMap
1472215145,Preetam's Cardio Care,hospital,11.0152003,76.9498136,Tamil Nadu,OpenStreetMap
1472230522,Rasi Hospital,hospital,11.0097731,76.9503293,Tamil Nadu,OpenStreetMap
1472735174,Venkateshwara Hospital,hospital,12.9257842,77.6170828,Tamil Nadu,OpenStreetMap
1472808792,Namratha Hospital,hospital,13.0047859,77.543073,Tamil Nadu,OpenStreetMap
1472878021,Devi Eye Hospital,hospital,12.9162576,77.6374069,Tamil Nadu,OpenStreetMap
1472969165,Amma Hospital,hospital,13.0626045,80.2305209,Tamil Nadu,OpenStreetMap
1472981151,Police Station,police,12.9363435,77.5615008,Tamil Nadu,OpenStreetMap
1473023593,Mysore Hospital,hospital,13.0275337,77.5397051,Tamil Nadu,OpenStreetMap
1473134118,Sahrudaya Hospital,hospital,9.5053603,76.3418646,Tamil Nadu,OpenStreetMap
1473262765,Immanuel Eye Hospital,hospital,11.3022381,76.9400735,Tamil Nadu,OpenStreetMap
1473264367,Mettupalayam Fire Station,fire_station,11.293845,76.9512395,Tamil Nadu,OpenStreetMap
1473296715,Jayanagar Orthopaedic Centre,hospital,12.9293288,77.5877091,Tamil Nadu,OpenStreetMap
1473802712,City Hospital,hospital,11.0193391,76.9635166,Tamil Nadu,OpenStreetMap
1473802741,Bethel Hospital,hospital,11.0190021,76.962084,Tamil Nadu,OpenStreetMap
1473830522,Arasu Medicals,hospital,11.010593,76.950234,Tamil Nadu,OpenStreetMap
1473830523,The Eye Foundaton,hospital,11.0134549,76.9496753,Tamil Nadu,OpenStreetMap
1473921774,Shekar Hospital,hospital,12.9458714,77.5675192,Tamil Nadu,OpenStreetMap
1474001855,Punya Hospital,hospital,13.0011459,77.5359798,Tamil Nadu,OpenStreetMap
1474032572,Police Station,police,9.4890834,76.3238183,Tamil Nadu,OpenStreetMap
1474055555,Right Hospitals,hospital,13.0787952,80.2405731,Tamil Nadu,OpenStreetMap
1474104406,Vasan Eye Care,hospital,12.9102705,77.6265538,Tamil Nadu,OpenStreetMap
1474106961,Apollo Clinic,hospital,12.8517246,77.6681472,Tamil Nadu,OpenStreetMap
1474212725,Varma Hospital,hospital,9.9538555,76.3423588,Tamil Nadu,OpenStreetMap
1474217343,Government Ayurveda Hospital,hospital,9.9438728,76.349062,Tamil Nadu,OpenStreetMap
1474277938,Parimala Clinic,hospital,12.9135707,77.5788941,Tamil Nadu,OpenStreetMap
1474302941,Commercial Street Police Station,police,12.9825702,77.6070982,Tamil Nadu,OpenStreetMap
1474317196,Karanth Speciality Hospital,hospital,12.9160081,77.6193573,Tamil Nadu,OpenStreetMap
1474323515,Gangothri Hospital,hospital,12.9162878,77.6138218,Tamil Nadu,OpenStreetMap
1474350853,Saravanampatti Police Station,police,11.0747296,77.0027116,Tamil Nadu,OpenStreetMap
1474413414,Moses Eye Hospital,hospital,10.9943793,76.9664663,Tamil Nadu,OpenStreetMap
1474449391,Spurthy Hospital,hospital,12.9239335,77.61116,Tamil Nadu,OpenStreetMap
1474451371,Thayarammal poly clinic,hospital,10.9935069,76.9756194,Tamil Nadu,OpenStreetMap
1474458358,Prasad Eye Hospital,hospital,12.9351929,77.6086817,Tamil Nadu,OpenStreetMap
1474472488,NIMHANS Screening block,hospital,12.9387115,77.5937737,Tamil Nadu,OpenStreetMap
1474472859,NIMHANS OPD,hospital,12.9388056,77.5942994,Tamil Nadu,OpenStreetMap
1474511948,Manjunath Hospital,hospital,12.9483598,77.5940621,Tamil Nadu,OpenStreetMap
1474512442,Karthik Hospital,hospital,12.9484356,77.5942592,Tamil Nadu,OpenStreetMap
1474518443,Ramanathapuram police station,police,10.9975827,76.997871,Tamil Nadu,OpenStreetMap
1474518445,Vasan Eye Care Hospital,hospital,11.0124743,76.9862396,Tamil Nadu,OpenStreetMap
1474518448,Coimbatore Kidney Centre,hospital,11.009415,76.9893791,Tamil Nadu,OpenStreetMap
1474540727,PNVM Hospital and Research Centre,hospital,9.9859833,76.2814393,Tamil Nadu,OpenStreetMap
1474803271,B1 POLICE STATION,police,10.9924847,76.9591307,Tamil Nadu,OpenStreetMap
1474819060,Aswad Hospital,hospital,12.9147871,77.6247622,Tamil Nadu,OpenStreetMap
1474819111,TSR heart care,hospital,13.0264438,77.5933686,Tamil Nadu,OpenStreetMap
1474819886,Fortis Hospital,hospital,13.0022409,77.5490879,Tamil Nadu,OpenStreetMap
1474819896,Citi Hospital,hospital,12.9956506,77.5510696,Tamil Nadu,OpenStreetMap
1474819897,"Vasan Eye Care Hospital, Rajaji Nagar",hospital,12.9995223,77.5505328,Tamil Nadu,OpenStreetMap
1474819898,Ananya Hospital,hospital,12.9998205,77.55045,Tamil Nadu,OpenStreetMap
1474820321,Baptist,hospital,12.9970915,77.5719766,Tamil Nadu,OpenStreetMap
1474827898,Shivakrupa Hospital,hospital,12.973967,77.5479135,Tamil Nadu,OpenStreetMap
1474835635,Vijaynagar Traffic Police Station,police,12.9733449,77.5414869,Tamil Nadu,OpenStreetMap
1474863244,Al Shifa Hospital,hospital,9.9787245,76.2867126,Tamil Nadu,OpenStreetMap
1474872830,Clinic - Dr.Rajashree,hospital,10.9978977,76.9893923,Tamil Nadu,OpenStreetMap
1474875685,Dr. Ambedkar Medical College Hospital,hospital,13.0248621,77.6139585,Tamil Nadu,OpenStreetMap
1474903179,Vijayanagara Police Station,police,12.3368103,76.6016461,Tamil Nadu,OpenStreetMap
1474923291,K. J. Hospital,hospital,10.9414068,76.9369908,Tamil Nadu,OpenStreetMap
1497217077,Kadugodi Police Station,police,12.995384,77.7574684,Tamil Nadu,OpenStreetMap
1500601533,Indiranagar Traffic Police Station,police,12.967409,77.6559012,Tamil Nadu,OpenStreetMap
1525993646,Facility_1525993646,substation,13.0119654,77.5752904,Tamil Nadu,OpenStreetMap
1553244955,Public health Centre,hospital,10.8521376,76.0847308,Tamil Nadu,OpenStreetMap
1560450301,Rajans Hospital (P) Ltd.,hospital,9.3621517,78.8344145,Tamil Nadu,OpenStreetMap
1560720462,Vasan Eye Care Hospital,hospital,13.0015307,80.2552541,Tamil Nadu,OpenStreetMap
1586529898,Facility_1586529898,hospital,11.1007563,77.3563728,Tamil Nadu,OpenStreetMap
1597151538,Facility_1597151538,hospital,13.0584072,80.2011738,Tamil Nadu,OpenStreetMap
1597174757,Facility_1597174757,substation,13.0594778,80.2009363,Tamil Nadu,OpenStreetMap
1597178645,Facility_1597178645,police,13.0576855,80.2041548,Tamil Nadu,OpenStreetMap
1617398469,"Sri Maruthi hospital, Sheshadripuram",hospital,12.9926441,77.5742046,Tamil Nadu,OpenStreetMap
1621246558,Ashwini Eye Care,hospital,13.1187083,80.1572422,Tamil Nadu,OpenStreetMap
1623278302,Kollencode Police Station,police,8.2937626,77.114347,Tamil Nadu,OpenStreetMap
1623278706,Kollencode Fire Station,fire_station,8.2844146,77.1171714,Tamil Nadu,OpenStreetMap
1626529110,RIMS,hospital,8.6018701,76.992477,Tamil Nadu,OpenStreetMap
1636785470,Clumax Diagnostics,hospital,12.2951389,76.6412904,Tamil Nadu,OpenStreetMap
1638083577,Devaraja Police Station,police,12.314282,76.6567805,Tamil Nadu,OpenStreetMap
1650147883,Facility_1650147883,police,12.0975288,76.555826,Tamil Nadu,OpenStreetMap
1654526646,"Vikram Jyoti, Mysuru",hospital,12.3247991,76.6320872,Tamil Nadu,OpenStreetMap
1668204092,Police Station,police,11.3630177,77.7476505,Tamil Nadu,OpenStreetMap
1668205465,Government Hospital,hospital,11.3608508,77.747453,Tamil Nadu,OpenStreetMap
1670518719,kazhakuttom Police Station,police,8.5699892,76.8717434,Tamil Nadu,OpenStreetMap
1680232798,Facility_1680232798,police,10.988383,76.9354528,Tamil Nadu,OpenStreetMap
1681456812,Sharan Dental Care,hospital,12.2849783,76.6259464,Tamil Nadu,OpenStreetMap
1683002179,Thiruvallam Police Station,police,8.4410206,76.9596666,Tamil Nadu,OpenStreetMap
1683009773,B.N.V. Hospital,hospital,8.4417835,76.9572485,Tamil Nadu,OpenStreetMap
1685476652,A D J Hospital,hospital,8.3354591,77.8640852,Tamil Nadu,OpenStreetMap
1685476656,Tisaiyanvillai Police Station,police,8.3366712,77.8541616,Tamil Nadu,OpenStreetMap
1685476665,Tisaiyanvillai Fire Station,fire_station,8.3371569,77.8530512,Tamil Nadu,OpenStreetMap
1685934999,"Cosmopolitan Hospital, Pattom",hospital,8.5157434,76.9358086,Tamil Nadu,OpenStreetMap
1689961963,Jerry Hospital,hospital,8.336738,77.864386,Tamil Nadu,OpenStreetMap
1690133289,Auroville Health Center,hospital,11.9870653,79.8342576,Tamil Nadu,OpenStreetMap
1693120843,Sunny Medicals Hospital Clinic,hospital,12.9267954,77.6699091,Tamil Nadu,OpenStreetMap
1711627907,Shastri Nagar Police Station,police,13.0006116,80.2659307,Tamil Nadu,OpenStreetMap
1713665570,Facility_1713665570,hospital,10.7849658,76.0197762,Tamil Nadu,OpenStreetMap
1715814713,"Chaithanya Eye Hospital and Research Institute, Karamana",hospital,8.4848714,76.9721732,Tamil Nadu,OpenStreetMap
1719289076,"Assured Best Care Hospital (P) Ltd., ( Abc Hospital)",hospital,10.8308335,78.6848076,Tamil Nadu,OpenStreetMap
1722802205,Karunya Homoeopathy Centre,hospital,13.0307899,77.653594,Tamil Nadu,OpenStreetMap
1724416882,Ayur Seva Hospital,hospital,13.0148188,77.6653699,Tamil Nadu,OpenStreetMap
1726676541,PRS Hospital,hospital,8.4811163,76.9592286,Tamil Nadu,OpenStreetMap
1727637379,Vinayaka Specialty Hospital,hospital,12.8990004,77.6218548,Tamil Nadu,OpenStreetMap
1728780074,Vavuniya Police Station,police,8.7544024,80.4985,Tamil Nadu,OpenStreetMap
1734272535,Govt Ayurvedic Hospital Marangattupilly,hospital,9.7378712,76.6210694,Tamil Nadu,OpenStreetMap
1734930886,Facility_1734930886,shelter,12.2581486,77.4484362,Tamil Nadu,OpenStreetMap
1754861232,Facility_1754861232,hospital,12.8793817,79.1340678,Tamil Nadu,OpenStreetMap
1754861237,Bagayam Police Station,police,12.8757507,79.1336955,Tamil Nadu,OpenStreetMap
1761866934,Koshys Hospital,hospital,13.0207033,77.6760593,Tamil Nadu,OpenStreetMap
1763921958,"Sacred Heart Hospital, Chakkampuzha",hospital,9.767019,76.6517176,Tamil Nadu,OpenStreetMap
1768391174,Watchmen shed,shelter,13.3287327,77.5502398,Tamil Nadu,OpenStreetMap
1769185797,"Government Hospital, Kilakarai",hospital,9.2346623,78.7860322,Tamil Nadu,OpenStreetMap
1769189559,Facility_1769189559,police,9.2399184,78.7819267,Tamil Nadu,OpenStreetMap
1769456753,St. Lukes Hospital,hospital,8.5584834,77.9701379,Tamil Nadu,OpenStreetMap
1771171090,Palani Town Police Station,police,10.4528743,77.5155698,Tamil Nadu,OpenStreetMap
1775980979,"Sri Kumaran Hospital, Tiruppur",hospital,11.1307528,77.3412468,Tamil Nadu,OpenStreetMap
1778854020,Gurushree Hitech Multispeciality Hospital,hospital,12.9593144,77.5265054,Tamil Nadu,OpenStreetMap
1778897704,"Shobha Hospital, Bengaluru Urban",hospital,12.9755854,77.5313495,Tamil Nadu,OpenStreetMap
1778917090,Vijayanagar Police Station,police,12.9707264,77.5377251,Tamil Nadu,OpenStreetMap
1778953072,"Gayathri Hospital, Bengaluru Urban",hospital,12.9744053,77.5426819,Tamil Nadu,OpenStreetMap
1789726678,Chamarajapet Police Station,police,12.9604765,77.5643202,Tamil Nadu,OpenStreetMap
1789987574,Prime Care Nursing Home,hospital,12.9799192,80.2044922,Tamil Nadu,OpenStreetMap
1791567417,Shankarapuram Police Station,police,12.9538729,77.570101,Tamil Nadu,OpenStreetMap
1794111895,MEDSOL Hospital,hospital,12.9309944,77.4929837,Tamil Nadu,OpenStreetMap
1794166166,Government Primary Health Centre,hospital,13.003447,77.504284,Tamil Nadu,OpenStreetMap
1794656846,Peenya Police Station,police,13.0360107,77.5211853,Tamil Nadu,OpenStreetMap
1803671351,Government Hospital,hospital,12.3048002,78.2060881,Tamil Nadu,OpenStreetMap
1803675526,Facility_1803675526,hospital,12.3064093,78.2029177,Tamil Nadu,OpenStreetMap
1803675676,Facility_1803675676,hospital,12.3098055,78.2041837,Tamil Nadu,OpenStreetMap
1803675803,Facility_1803675803,police,12.3043547,78.203113,Tamil Nadu,OpenStreetMap
1806966026,Cottenpet Police Station,police,12.9680925,77.5700945,Tamil Nadu,OpenStreetMap
1809734261,Bharathy Hospital,hospital,12.9761294,77.5326369,Tamil Nadu,OpenStreetMap
1812673570,Yogananda Medical and Research Centre,hospital,12.9202791,77.5598033,Tamil Nadu,OpenStreetMap
1813679504,ESI Hospital,hospital,11.1196849,77.3492741,Tamil Nadu,OpenStreetMap
1813686211,Tiruppur North,police,11.1066254,77.3427939,Tamil Nadu,OpenStreetMap
1814603134,Government Hospital,hospital,13.0165784,76.3780635,Tamil Nadu,OpenStreetMap
1815951927,Women's Police Station,police,12.9292268,77.5678506,Tamil Nadu,OpenStreetMap
1815951935,Thyagaraja Nagar Police Station,police,12.929436,77.5678479,Tamil Nadu,OpenStreetMap
1816331548,BSK 3rd stage Police Station,police,12.9235553,77.5533335,Tamil Nadu,OpenStreetMap
1818494842,"Government Primary Healthcare Center, Begur",hospital,12.8778532,77.6246582,Tamil Nadu,OpenStreetMap
1820438239,Magadi Road Police Station,police,12.9744861,77.5512501,Tamil Nadu,OpenStreetMap
1821366073,Facility_1821366073,police,12.5292856,78.2057273,Tamil Nadu,OpenStreetMap
1822734259,St.Louis Hospital,hospital,12.5252135,78.2149263,Tamil Nadu,OpenStreetMap
1822761425,Government Hospital,hospital,12.5246441,78.2199165,Tamil Nadu,OpenStreetMap
1824556291,"Police Station,Chavakkad",police,10.5831944,76.0228476,Tamil Nadu,OpenStreetMap
1833926660,ACS Medical College And Hospital,hospital,13.0575206,80.127824,Tamil Nadu,OpenStreetMap
1835512586,Cure & Care Dental Clinic Dr. Moumita Mukherjee,hospital,12.9074968,77.6492213,Tamil Nadu,OpenStreetMap
1837722493,Facility_1837722493,shelter,12.9967249,77.6616773,Tamil Nadu,OpenStreetMap
1837722553,Facility_1837722553,shelter,12.9982067,77.6613582,Tamil Nadu,OpenStreetMap
1840033463,Shri Sathya Sai Medical College & Research Institute,hospital,12.7415557,80.1328466,Tamil Nadu,OpenStreetMap
1841354844,Sri Manakula Vinayagar Hospital,hospital,11.9212608,79.6282086,Tamil Nadu,OpenStreetMap
1843611471,Krishna Rajendra Market Police Station,police,12.9649402,77.5761878,Tamil Nadu,OpenStreetMap
1865961947,Police Outpost,police,13.2156173,80.1694388,Tamil Nadu,OpenStreetMap
1871539757,Shirdi Sai Hospital,hospital,13.0372438,77.5648754,Tamil Nadu,OpenStreetMap
1872596501,Public Health Center,hospital,12.9583794,77.8155232,Tamil Nadu,OpenStreetMap
1883718609,Muddenahalli Primary Health Center,hospital,13.4037195,77.696873,Tamil Nadu,OpenStreetMap
1889647257,Facility_1889647257,hospital,8.9144298,77.3878516,Tamil Nadu,OpenStreetMap
1894298053,Nayantara Opticals,hospital,12.8924828,77.6198497,Tamil Nadu,OpenStreetMap
1896330827,Facility_1896330827,hospital,13.1333249,80.1033668,Tamil Nadu,OpenStreetMap
1896342668,HVF,police,13.1291456,80.1073794,Tamil Nadu,OpenStreetMap
1905152108,Kottakkal Arya Vaidya Sala,hospital,12.9411061,77.5850591,Tamil Nadu,OpenStreetMap
1906216547,"Police Station, ET North Cusba",police,9.9888696,76.2826992,Tamil Nadu,OpenStreetMap
1907858547,Sree Sudheendra Medical Mission Hospital,hospital,9.9849328,76.2832964,Tamil Nadu,OpenStreetMap
1909667210,Railway police station,police,8.9645513,77.3063031,Tamil Nadu,OpenStreetMap
1911051522,"Krishnagiri Taluk office, fire station, Police station",police,12.5254539,78.2171823,Tamil Nadu,OpenStreetMap
1911061210,Facility_1911061210,hospital,12.5227527,78.2191623,Tamil Nadu,OpenStreetMap
1913549463,MAJ Hospital,hospital,10.0213004,76.3080439,Tamil Nadu,OpenStreetMap
1913565236,Ashwin Hospital,hospital,11.0241826,76.9731186,Tamil Nadu,OpenStreetMap
1918541999,Police Stations,police,8.9724199,77.4192932,Tamil Nadu,OpenStreetMap
1918542001,Surandai Fire Station,fire_station,8.9708303,77.4201945,Tamil Nadu,OpenStreetMap
1918889488,Hulimavu Police Station,police,12.87667,77.6000418,Tamil Nadu,OpenStreetMap
1933576230,Facility_1933576230,police,12.2746373,76.6706182,Tamil Nadu,OpenStreetMap
1948616260,Apollo Free Emergency Clinic,hospital,13.0677233,80.2050055,Tamil Nadu,OpenStreetMap
1948632616,K11 CMBT Police Station,police,13.0687012,80.2046669,Tamil Nadu,OpenStreetMap
1954307174,"Taluk Headquarters Hospital, vaikom",hospital,9.7502732,76.3899657,Tamil Nadu,OpenStreetMap
1955249925,North Police Station,police,10.7740629,76.6465048,Tamil Nadu,OpenStreetMap
1955943159,Agarwal Hospital,hospital,13.0385656,80.2165845,Tamil Nadu,OpenStreetMap
1957903721,Senthil Nursing Home,hospital,13.0849671,80.2004752,Tamil Nadu,OpenStreetMap
1957904106,I K Hospital,hospital,13.0868667,80.1991661,Tamil Nadu,OpenStreetMap
1958294905,"Charan Homeopathy, Ramamurthy Nagar",hospital,13.0100409,77.6674667,Tamil Nadu,OpenStreetMap
1962609658,Manava Seva Eye Hospital,hospital,10.5570041,76.1729225,Tamil Nadu,OpenStreetMap
1974081508,Senthil Nursing Home,hospital,11.4395054,77.6957293,Tamil Nadu,OpenStreetMap
1974104672,Komarapalayam Police station,police,11.4413141,77.6931115,Tamil Nadu,OpenStreetMap
1974110126,Govt hospital,hospital,11.4432595,77.6941951,Tamil Nadu,OpenStreetMap
1979247767,B.P. Jain Hospital (Sri Sankara Health Centre),hospital,12.9730642,80.1339663,Tamil Nadu,OpenStreetMap
1988322107,Dhanavantri Hospital,hospital,13.0834023,77.6348642,Tamil Nadu,OpenStreetMap
1988390146,Adirampattinam Police Station,police,10.3404104,79.3855317,Tamil Nadu,OpenStreetMap
1992047901,Madhavi Amma Hospital,hospital,10.770823,76.6570114,Tamil Nadu,OpenStreetMap
1993266486,Ortho clinic,hospital,12.9800456,80.2286587,Tamil Nadu,OpenStreetMap
1998095213,Commissioner's office,police,11.755369,79.7688583,Tamil Nadu,OpenStreetMap
2000118622,Community Health Centre Porunnanore,hospital,11.7510286,76.0048247,Tamil Nadu,OpenStreetMap
2002686385,T.R.Hospital,hospital,12.8807554,77.5841671,Tamil Nadu,OpenStreetMap
2012122119,Rainbow Clinic and Diagnostic Laboratory,hospital,12.891484,77.5816961,Tamil Nadu,OpenStreetMap
2013145871,Facility_2013145871,shelter,10.2976588,76.4522333,Tamil Nadu,OpenStreetMap
2016154125,Chikkapete Police Station,police,12.9707012,77.5736393,Tamil Nadu,OpenStreetMap
2019360496,Police Dept. Head Office,police,10.9182526,79.8356196,Tamil Nadu,OpenStreetMap
2019362244,Cloud Nine Hospital,hospital,13.0078742,77.5625316,Tamil Nadu,OpenStreetMap
2026076836,"Nayak Hospital, Gayathri Nagar",hospital,12.9993857,77.5606403,Tamil Nadu,OpenStreetMap
2039957464,Goverment Hospital Kedar,hospital,12.0096083,79.4098555,Tamil Nadu,OpenStreetMap
2039963456,J2 Police Station Kedar Jurisdiction,police,12.0091224,79.4029681,Tamil Nadu,OpenStreetMap
2041505316,Saravanampatti-Sahara sub station,substation,11.0883142,76.9976435,Tamil Nadu,OpenStreetMap
2052205261,Malar Hospital,hospital,11.7727133,79.554121,Tamil Nadu,OpenStreetMap
